"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1801066753528856772","Thu Jun 13 01:39:10 +0000 2024","0","udh pulang lagi di Indomaret ehhh baru masuk di sambut lagu ptd Bangtan ssksksksk ","1801066753528856772","","","in","bangtan♡","0","0","0","https://x.com/cappuccinojinnn/status/1801066753528856772","1523994187926237187","cappuccinojinnn"
"1801065842551267459","Thu Jun 13 01:35:33 +0000 2024","0","KACAU ENAK BANGET NI AIR KELAPA INDOMARET. HYDROCOCO TIATI KATA GUEE. https://t.co/MThrIaDaWR","1801065842551267459","https://pbs.twimg.com/media/GP6rx5HbEAELuI5.jpg","","in","FUB free. MDNI.","0","0","0","https://x.com/kxiyong/status/1801065842551267459","1300876682446815232","kxiyong"
"1800866037199741204","Thu Jun 13 01:34:56 +0000 2024","0","@antasidadown Maunya indomaret ️","1801065688175616436","","antasidadown","in","rant","0","0","0","https://x.com/aelpanas/status/1801065688175616436","1559242174604410880","aelpanas"
"1801064285722092016","Thu Jun 13 01:29:54 +0000 2024","0","@delidolu99mm ini mah sudah pasti keren banget udah gacor wd pasti dibayar tapi kemaren pernah rungkad juga tapi gw tetap puas main disini soalnya pelayanannya raja mantap dah kaya apotek tutup soalnya gaada obat","1801064417830089137","","delidolu99mm","in","LINK GACOR ➡️","0","0","0","https://x.com/rivainds84/status/1801064417830089137","934794882350178304","rivainds84"
"1800527569923829885","Thu Jun 13 01:25:37 +0000 2024","0","@FestCrypto Aku juga kak kerja di web3 ngehandle 2 project besar diantaranya pi network sama hamster kombat yang udah cair didana dan indomaret https://t.co/0X4wAptdcj","1801063342884499896","","FestCrypto","in","","0","0","0","https://x.com/framthatone/status/1801063342884499896","1612773069155864576","framthatone"
"1801062867749527881","Thu Jun 13 01:23:44 +0000 2024","0","Lagi di Indomaret samping gua bapak bapak umur 60 an main slot co","1801062867749527881","","","in","Gelam","0","0","0","https://x.com/KRamadhian/status/1801062867749527881","1101662029914419200","KRamadhian"
"1801062725344281040","Thu Jun 13 01:23:10 +0000 2024","0","sedih gw gak kebagian onigiri indomaret","1801062725344281040","","","in","","0","0","0","https://x.com/5w1h_waduhhadeh/status/1801062725344281040","1415923947099488260","5w1h_waduhhadeh"
"1800780159500624041","Thu Jun 13 01:16:32 +0000 2024","0","@muses_yola Indomaret kak","1801061054035738635","","muses_yola","in","","0","0","0","https://x.com/RengeSkuy/status/1801061054035738635","1113075628373204992","RengeSkuy"
"1800866037199741204","Thu Jun 13 01:16:07 +0000 2024","0","@antasidadown Aku lebih suka di Indomaret si","1801060952403796389","","antasidadown","in","","0","0","0","https://x.com/ajahehe_/status/1801060952403796389","865775264","ajahehe_"
"1801060826549227609","Thu Jun 13 01:15:37 +0000 2024","0","Ada tanah di jual dipinggir laut didesa Lhokrukam Kab Aceh Selatan Kec Tapaktuan tanah ini cocok buat lokasi Market @alfamart @Indomaret #Tanahdijual #lokasipinggirpantai https://t.co/WXnvZ69hNy","1801060826549227609","https://pbs.twimg.com/ext_tw_video_thumb/1801060639408095232/pu/img/l1MnMLAb2dCXKtzd.jpg","","in","Keliling indonesia","0","1","0","https://x.com/bg_dayat17/status/1801060826549227609","757195021","bg_dayat17"
"1800866037199741204","Thu Jun 13 01:14:31 +0000 2024","0","@antasidadown Pliss jangan di ingetin insiden indomaret dan kejebak ujan huhu","1801060548970201527","","antasidadown","in","indonesia","0","0","0","https://x.com/arika_kitaka/status/1801060548970201527","841819532","arika_kitaka"
"1801059738647769523","Thu Jun 13 01:12:08 +0000 2024","0","@woohaniee anjir di indomaret deket st bekasi cuma ada stroberi leci sama anggur ini iw mana gue coba stroberi manis bngt lagimending mangga / leci","1801059950547894667","","woohaniee","in","Rumah Asahi ","0","1","0","https://x.com/bubasahii/status/1801059950547894667","1577856675864006658","bubasahii"
"1801059722247774664","Thu Jun 13 01:11:14 +0000 2024","0","DI INDOMARET DEKET KOST GUE TERNYATA ADA MOGU MOGU MINWON","1801059722247774664","","","in","dihatimu","0","0","0","https://x.com/n_adilia/status/1801059722247774664","1312945540200427520","n_adilia"
"1801059269095383451","Thu Jun 13 01:09:26 +0000 2024","0","karyawan Alfamart sama karyawan Indomaret kalau pacaran tapi ngga direstui oleh manajernya mereka itu ceritanya kaya Romeo and Juliet tapi endingnya bukan minum racun melainkan makan barang barang ekspired","1801059269095383451","","","in","Sumedang ","0","0","0","https://x.com/anohireri/status/1801059269095383451","81278685","anohireri"
"1801059110072287386","Thu Jun 13 01:08:49 +0000 2024","1","Main ke hutan kota yg gratis aja udah happy banget bermodal jajanan indomaret. Jogging di ragunan nongkrong di Sarinah muter-muter blok M dsb. Yang bisa murah banget asal lo ga gengsi harus makan yang a b c ","1801059113151123790","","euphdria","in","","0","1","0","https://x.com/euphdria/status/1801059113151123790","1435560150618701826","euphdria"
"1800789038737285236","Thu Jun 13 01:08:47 +0000 2024","0","@maulanafikri455 12rb karena ada kang parkir dadakannya itu kalau naro motor depan Indomaret atau Holland biar ga kena parkir ","1801059104984629492","","maulanafikri455","in","","0","0","0","https://x.com/icegriim/status/1801059104984629492","297271826","icegriim"
"1801058319861227807","Thu Jun 13 01:05:40 +0000 2024","0","Promo Hemat Banget Indomaret 13-19 Juni 2024 https://t.co/mDPGGtJ5fU #indomaret #HematBanget #promoindomaret #katalogpromosi #promojsm https://t.co/MEjemks18V","1801058319861227807","https://pbs.twimg.com/media/GP6k_X_aoAA6_rT.jpg","","in","Indonesia","0","0","0","https://x.com/promojsm/status/1801058319861227807","1600824860485505026","promojsm"
"1801037600108761373","Thu Jun 13 00:54:37 +0000 2024","0","@strwbrrychggrts Damn ga di warung indomaret sampe twt slalu mendengar dan melihat ini lagu lejen wkekek","1801055541835296930","","strwbrrychggrts","in","힘들고 너 지칠 때 그댈 밝혀 줄게요 환하게 웃어봐요 ","0","1","0","https://x.com/nonunism/status/1801055541835296930","1193836453","nonunism"
"1800538012801171646","Thu Jun 13 00:54:10 +0000 2024","13","@thunderxstorm07 @spinalriver MAP ga gede? Retailer lokal asli Indonesia kayak Yogya Group di Jawa Barat aja punya brand coffee sendiri namanya Yo! Coffee. Indomaret juga punya brand coffee mereka sendiri. Brand lokal ini struggle research sendiri buat sustain and survive.","1801055427972546872","","thunderxstorm07","in","Floating...","0","1","0","https://x.com/jeansonicka/status/1801055427972546872","134077037","jeansonicka"
"1801041381168648495","Thu Jun 13 00:41:44 +0000 2024","0","@coktage Disuru beli makanan se indomaret","1801052296505401757","","coktage","in","Desa 7 Pahlawan Revolusi","0","0","0","https://x.com/Ccookk_/status/1801052296505401757","1146452083693895681","Ccookk_"
"1801051890613932452","Thu Jun 13 00:40:07 +0000 2024","0","Saro nian rumah di pelosok ni nak ke indomaret susah nak ngandelke uwg katek yg pck d andelke","1801051890613932452","","","in","","0","0","0","https://x.com/hamdaanysha_/status/1801051890613932452","233868206","hamdaanysha_"
"1801048600161718630","Thu Jun 13 00:27:02 +0000 2024","0","Promo Paling Murah di Indomaret Periode 13-19 Juni 2024 https://t.co/1wSSlpSI8K #indomaret #promoindomaret #katalogpromosi #jsmpromo #promojsm https://t.co/mFpGovaOc8","1801048600161718630","https://pbs.twimg.com/media/GP6cJc-aMAAatp6.jpg","","in","Indonesia","0","0","0","https://x.com/promojsm/status/1801048600161718630","1600824860485505026","promojsm"
"1800866037199741204","Thu Jun 13 00:23:38 +0000 2024","0","@antasidadown Ga mau maunya di kursi indomaret","1801047743692980485","","antasidadown","in","","0","0","0","https://x.com/rxdwn_/status/1801047743692980485","1315549488","rxdwn_"
"1801046705498181948","Thu Jun 13 00:22:43 +0000 2024","1","coba jakarta di giniin juga dong soal nya banyak tukang parkir gajelas di indomaret kadang kadang banyak yang liar jugaa suka godain cewe gua BIKIN RISIH AJA","1801047511517307181","","Unnibak1","in","","0","0","0","https://x.com/Unnibak1/status/1801047511517307181","1788870284273221632","Unnibak1"
"1801046025370759211","Thu Jun 13 00:21:05 +0000 2024","0","Ik ini tolol tapi baring2 ka kulihat di tempat duduk samping indomaret. Baru ada datang kakek2 ini kakek2 na colek bahuku disitu langsungka kulihat menepis. Baru napegang pantatku langsungka menangis baru pergi dri situ. Tapi respon pertamaku memang kaya terdiam nda bisa teriak","1801047100211200164","","ownlyushi","in","dihati renjun","0","1","0","https://x.com/ownlyushi/status/1801047100211200164","1657224008541290496","ownlyushi"
"1801046997987938725","Thu Jun 13 00:20:40 +0000 2024","0","WKWKWKWKWKWKWK iya jir keinget pas ngejer kereta gambir gambling turun cikini/gondangdia dan akhirnya pilih cikini &gt; grab &gt; gambir. Udah mah waktu mepet gua juga bingung ni pager ijo keluarnya di mana (pas itu deket indomaret titiknya)","1801046997987938725","","","in","","0","1","0","https://x.com/_aymannnn/status/1801046997987938725","1328940717524324355","_aymannnn"
"1801046705498181948","Thu Jun 13 00:19:31 +0000 2024","2","enak banget di jogja parkir indomaret gratis ga kayak di jakarta langsung di tempatin sama tukang parkir ga jelas https://t.co/BDrYNubcvA","1801046705498181948","https://pbs.twimg.com/media/GP6abJWboAAW62Q.jpg","","in","","0","1","0","https://x.com/Unnibak1/status/1801046705498181948","1788870284273221632","Unnibak1"
"1801043671472586995","Thu Jun 13 00:07:27 +0000 2024","0","aku laperr anjirr knapaa jg indomaret blm bukaa fakkk PondPhuwin WeAre EP11 #WeAreSeriesEP11","1801043671472586995","","","in","she/her, homophobic dni, slctv","0","1","0","https://x.com/classypp/status/1801043671472586995","1757380119424053248","classypp"
"1801042877759590649","Thu Jun 13 00:04:18 +0000 2024","0","KENAPAA INDOMARET BLOM BUKAAA????? AKU LAPERR ANJIRR DISURUH MAM APAANN INIIII PondPhuwin WeAre EP11 #WeAreSeriesEP11","1801042877759590649","","","in","she/her, homophobic dni, slctv","0","0","0","https://x.com/classypp/status/1801042877759590649","1757380119424053248","classypp"
"1801041798174818565","Thu Jun 13 00:00:01 +0000 2024","3"," Paling Murah Periode : 13 - 19 Juni 2024 Mulai dari jajanan hingga kebutuhan kamu ada di Promosi Paling Murah yang pastinya dengan Harga Spesial juga lho. Cuss langsung ke Indomaret terdekat untuk belanja semua produknya! . #Indomaret #PromosiIndomaret https://t.co/zG4WYWboEw","1801041798174818565","https://pbs.twimg.com/media/GP1tc6daYAALJTs.jpg","","in","@KontakIndomaret","0","0","0","https://x.com/Indomaret/status/1801041798174818565","138275992","Indomaret"
"1801035094817452440","Wed Jun 12 23:55:07 +0000 2024","0","@MenfessUnej indomaret jawa 6","1801040568866455892","","MenfessUnej","in","earth","0","0","0","https://x.com/teenyskiess/status/1801040568866455892","1295150497771294721","teenyskiess"
"1800823840320446857","Wed Jun 12 23:24:55 +0000 2024","0","@Remgbulan up disini link gacor terbaik","1801032968250761575","","Remgbulan","in","LINK GACOR ➡️","0","0","0","https://x.com/rivainds84/status/1801032968250761575","934794882350178304","rivainds84"
"1801026439124279483","Wed Jun 12 23:01:58 +0000 2024","0","@nandatnan tida ada makanan aku mau ke kampus nanti jajan roti indomaret ajh","1801027189581979918","","nandatnan","in","Thairé, France","0","1","0","https://x.com/niciphile/status/1801027189581979918","1686311872021315584","niciphile"
"1801026758378226068","Wed Jun 12 23:00:15 +0000 2024","0","emg gendeng si yg nugas tp g order apa2 gini gjd beli brg di indomaret aja mo kluarnya segen apalagi kek gini","1801026758378226068","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/nastyttea/status/1801026758378226068","706479644","nastyttea"
"1801025234377543898","Wed Jun 12 22:54:11 +0000 2024","0","indomaret aja lebih enak ","1801025234377543898","","","in","","0","1","0","https://x.com/somalemeli/status/1801025234377543898","1002726159677734912","somalemeli"
"1800912179576922377","Wed Jun 12 22:36:17 +0000 2024","0","@AcruxAql @RandomWorldWar Ya terus apa yg jadi tembok pembedanya ama zionis klo lu melakukan hal sama yg zionis jg lakukan?","1801020728126607781","","AcruxAql","in","","0","0","0","https://x.com/ninesphinx9/status/1801020728126607781","1390609193296556032","ninesphinx9"
"1800957993347055979","Wed Jun 12 18:28:36 +0000 2024","0","Soalnya mau beli di Indomaret ga jadi trus bjir ","1800958397610971368","","uiuaadingdingpa","in","","0","0","0","https://x.com/uiuaadingdingpa/status/1800958397610971368","1237752389139984384","uiuaadingdingpa"
"1800951730676564387","Wed Jun 12 18:02:07 +0000 2024","0","Kopi indomaret enak banget","1800951730676564387","","","in","Baros, Indonesia","0","0","0","https://x.com/wahidmore/status/1800951730676564387","1081994087337648129","wahidmore"
"1800789038737285236","Wed Jun 12 17:57:17 +0000 2024","0","@maulanafikri455 Gue kira ini di deket indomaret palmerah","1800950513212719429","","maulanafikri455","in","ÜT: -6.221372,106.832819","0","0","0","https://x.com/kagausahkepolo/status/1800950513212719429","1307810599","kagausahkepolo"
"1800947008464884089","Wed Jun 12 17:51:51 +0000 2024","0","@BimmerDubu kalo tahu telor langgananku depan indomaret candi mendut petisnya muantep pol ","1800949149166358697","","BimmerDubu","in","where the sea sleeps","0","0","0","https://x.com/biweeklyidol/status/1800949149166358697","181483643","biweeklyidol"
"1800948590736703921","Wed Jun 12 17:49:38 +0000 2024","0","Anj lagi ngunyah eskrim di indomaret bunderan dpn gua malah gleyot2an. Gua ama siapa dong","1800948590736703921","","","in","","0","2","0","https://x.com/hitsmagicc/status/1800948590736703921","1454795331237912578","hitsmagicc"
"1800946293738700962","Wed Jun 12 17:40:31 +0000 2024","1","Satset karena gw udah lama ga gambar sama udah ga ada lagi asupan Aamon boti yang lewat di tl gw selain indomaret Huhuhu rindu Aamon boti pengen fred sama vier ngejar ngejar Aamon sampe gila https://t.co/Pg6rVyhJpo","1800946293738700962","https://pbs.twimg.com/media/GP4_HBXbkAAYE_Q.jpg","","in","","0","1","0","https://x.com/xavierbloved/status/1800946293738700962","1612109565142921217","xavierbloved"
"1800866037199741204","Wed Jun 12 17:32:17 +0000 2024","0","@antasidadown lebih sukaa kursi indomaret","1800944223186801084","","antasidadown","in","","0","0","0","https://x.com/thisiskylee/status/1800944223186801084","1663432718015942656","thisiskylee"
"1800908235463069739","Wed Jun 12 17:31:14 +0000 2024","0","@bleuunam Iyah emang sengaja setiap member keluar lagu baru setel dmn ajh entar di Alfamart Indomaret Yogya punya ikutan setel","1800943960451326127","","bleuunam","in","lagi menikah sama jhope...","0","0","0","https://x.com/namjoonjhope3/status/1800943960451326127","1461919719343067136","namjoonjhope3"
"1800937183093948801","Wed Jun 12 17:13:09 +0000 2024","0","@Creatihve udah kak shen vit d c e terus minum ku air infused lemon timun. buat sabun moist kok aku dulu pake g&amp;g sama masih agak keringan terus pindah ke sabun korea yang ada di indomaret tu agak mendingan..","1800939406918086955","","Creatihve","in","","0","1","0","https://x.com/rubykiavi/status/1800939406918086955","1626560123081564161","rubykiavi"
"1800868512833183945","Wed Jun 12 17:10:34 +0000 2024","0","@vrmillionn KAYAK LANGSUNG KEINGET CASHEW MILK CHOCOLATENYA INDOMARET","1800938758147383585","","vrmillionn","in","","0","1","0","https://x.com/Queenthood/status/1800938758147383585","891481676836196357","Queenthood"
"1800938337022386385","Wed Jun 12 17:08:54 +0000 2024","0","manfaat sok asik sm mba/mas indomaret https://t.co/PfsKG9dYRD","1800938337022386385","https://pbs.twimg.com/media/GP433h_agAAIa7C.jpg","","in","","0","0","0","https://x.com/threeee3ee/status/1800938337022386385","1652572222702366721","threeee3ee"
"1800932560702406993","Wed Jun 12 17:05:46 +0000 2024","0","@baelzebubb @foom_id @TokopediaCare @JNECare Ini sama aja paket ku kartu atm udah ada nomor email alamat lengkap dari bank bukannya diantar ke rumah malah diantar ke gudang Indomaret","1800937548501623134","","baelzebubb","in","","0","3","0","https://x.com/MartantoRafli/status/1800937548501623134","1214856352230567936","MartantoRafli"
"1800776391673483372","Wed Jun 12 16:58:09 +0000 2024","0","@caratstalk jeonghan anjirabis badminton di gor mekarsari nongkrong di grandwis makan taichann. baliknya ke tambun beli pointcoffee indomaret lanjut nongkrong di gang depan rumah","1800935634460344493","","caratstalk","in","","0","0","0","https://x.com/tiranmitsu/status/1800935634460344493","1364970630152482816","tiranmitsu"
"1800934414479917150","Wed Jun 12 16:53:18 +0000 2024","7","njir ngadem ke indomaret","1800934414479917150","","","in","di kamar mandi","0","1","0","https://x.com/SussyJoe_08/status/1800934414479917150","1372118281465729031","SussyJoe_08"
"1800934355801604406","Wed Jun 12 16:53:04 +0000 2024","1","yg mau ada di indomaret sblm gkpn https://t.co/LmMgDe7TtP","1800934355801604406","https://pbs.twimg.com/media/GP40PtjaAAIHKvV.jpg","","in","","0","0","0","https://x.com/Kl1ffy/status/1800934355801604406","1366647052671672322","Kl1ffy"
"1800875952093675683","Wed Jun 12 16:41:22 +0000 2024","0","@Indomaret Bayar tiket bus onlen kena cas berapa min?","1800931411769332089","","Indomaret","in","","0","0","0","https://x.com/swif85/status/1800931411769332089","1749307725417496576","swif85"
"1800002184370917738","Wed Jun 12 15:51:07 +0000 2024","0","@Pai_C1 Mungkin nyari rokok Sampoerna mild sambil nunggu dilobby Indomaret .","1800918765762404602","","Pai_C1","in","","0","0","0","https://x.com/UEdi84211/status/1800918765762404602","1687724734379929601","UEdi84211"
"1800914600709529785","Wed Jun 12 15:49:08 +0000 2024","0","@Caspianx777 indomaret ada?","1800918265516228680","","Caspianx777","in","Lampung, Indonesia","0","0","0","https://x.com/yourbttrfly_/status/1800918265516228680","1757461021013553152","yourbttrfly_"
"1800915496197628079","Wed Jun 12 15:41:11 +0000 2024","0","Aku ga diet berlebihan padahal. Aku cuma cut gula dan karbo kompleks aja sama emang ga nafsu makan aja sih. Tp efeknya bikin kliyengan nyaris pengsan. Tadi aku pulang dah jajan es krim indomaret sebagai self reward","1800916265319674213","","nyebeliiin","in","La Fabrica, Real Madrid","0","0","0","https://x.com/nyebeliiin/status/1800916265319674213","925919575316643841","nyebeliiin"
"1800915486760439999","Wed Jun 12 15:39:00 +0000 2024","0","Apa ke Indomaret nnti tengah malem","1800915716968944050","","soyeonsday","in","","0","1","0","https://x.com/soyeonsday/status/1800915716968944050","1486359539448713219","soyeonsday"
"1800915486760439999","Wed Jun 12 15:38:41 +0000 2024","0","Harus agak pagi sih ke indomaret beli makanan packing hdhhh","1800915633930182727","","soyeonsday","in","","0","1","0","https://x.com/soyeonsday/status/1800915633930182727","1486359539448713219","soyeonsday"
"1800913333853606323","Wed Jun 12 15:29:32 +0000 2024","0","Anj masih penasaran tadi cimory dimana yak 21.30 keluar dari indomaret 21.32 nyampe kosan seketika lupa ingatan","1800913333853606323","","","in","","0","1","0","https://x.com/IlhamHidayat97/status/1800913333853606323","1049139274975608832","IlhamHidayat97"
"1800304724786532609","Wed Jun 12 15:25:26 +0000 2024","2","@majelislucutwt Gue pernah ke indomaret mau izi Flaz malah bilang mas bisa flash sale? wkwkkwwkwkw menawarkan diri dengan flash sale","1800912299504669004","","majelislucutwt","in","","0","0","0","https://x.com/BobaBobatime/status/1800912299504669004","1564797656","BobaBobatime"
"1800861598367773029","Wed Jun 12 15:18:20 +0000 2024","0","@useraiii di indomaret ada","1800910513897148832","","useraiii","in","","0","0","0","https://x.com/nomilla_/status/1800910513897148832","1366011761908850689","nomilla_"
"1800871146168144288","Wed Jun 12 15:06:54 +0000 2024","0","@rayhnra indomaret rumah ke-2 keknya","1800907636126478428","","rayhnra","in","underworld","0","0","0","https://x.com/ssntoraa/status/1800907636126478428","1634380478815010816","ssntoraa"
"1800907501694849300","Wed Jun 12 15:06:22 +0000 2024","0","tadi di Indomaret nemu parfum yg sama persis kayak dia lgsng w semprotin ke badan biar nyium baunya bcs kangen bgt anjrit:(","1800907501694849300","","","in","","0","0","0","https://x.com/jimluvsx/status/1800907501694849300","1248195973890707456","jimluvsx"
"1797928463942475790","Wed Jun 12 15:06:07 +0000 2024","0","@es_teroz @helovesxha @Cimory Mending bebas laktosa.. plain after tastenya ada manis2 nya. Mana di indomaret lagi promo dr 7k jadi 4k. Cuma ya gt langka","1800907441657545133","","es_teroz","in","","0","0","0","https://x.com/ojekpeluk1500/status/1800907441657545133","745999705100816385","ojekpeluk1500"
"1800906836230742461","Wed Jun 12 15:03:43 +0000 2024","0","mau beli pempes sama suami mama ku tp indomaret komplek sudah tutup huft https://t.co/EZZNxzkrmM","1800906836230742461","https://pbs.twimg.com/media/GP4bN1KaEAAWMlp.jpg","","in","Medan,Indonesia","0","0","0","https://x.com/dillameggs/status/1800906836230742461","3161103030","dillameggs"
"1800906487218557069","Wed Jun 12 15:02:20 +0000 2024","0","lu cek dompet gue isinya cuma bon indomaret anjrit PondPhuwin WeAre EP11 #WeAreSeriesEP11","1800906487218557069","","","in","","0","3","0","https://x.com/pndnarvt/status/1800906487218557069","1442834086830100481","pndnarvt"
"1800875952093675683","Wed Jun 12 15:00:43 +0000 2024","0","@Indomaret Gimana nih tanggapannya Min korbannya gak hanya aku dan anak aku loh dan kejadian ini gak hanya sekali ini aja tapi udah sering. Tolong di basmi tukang parkir liatnya meresahkan banget dan banyak merugikan orang sampe males mau belanja tuh gara² kang parkir ","1800906078961672551","","Wie_Dewi12","in","Jakarta Capital Region","0","1","0","https://x.com/Wie_Dewi12/status/1800906078961672551","1722084088054763520","Wie_Dewi12"
"1800789038737285236","Wed Jun 12 14:59:37 +0000 2024","10","@maulanafikri455 Ini di Benhil depan gudeg Pejompongan samping Indomaret point","1800905803983110466","","maulanafikri455","in","","0","0","0","https://x.com/intothesae/status/1800905803983110466","1758514904800378880","intothesae"
"1800888242339975355","Wed Jun 12 14:59:12 +0000 2024","0","@manuxia_ican Kangen kopi yummy indomaret","1800905697670095294","","manuxia_ican","in","","0","1","0","https://x.com/nuggetpedaz/status/1800905697670095294","1256989499097100289","nuggetpedaz"
"1800875952093675683","Wed Jun 12 14:58:08 +0000 2024","0","@Indomaret yg jatuh diinjak sama tukang parkir itu tukang parkirnya sampe ada 3 orang dan semuanya jahat kek preman terus tulisan Parkir Gratisnya suka diumpetin Min. Tadi pekerja Indomaret nya juga sampe takut dan bilang pada gak berani soalnya preman dan Indomaret disini jadi sepi Min.","1800905432430768587","","Wie_Dewi12","in","Jakarta Capital Region","0","1","0","https://x.com/Wie_Dewi12/status/1800905432430768587","1722084088054763520","Wie_Dewi12"
"1800898267565457444","Wed Jun 12 14:31:23 +0000 2024","0","Beli skincarenya ga di dokter gitu to yang skincarenya beli2 gitu di indomaret? di indomaret emang ada boj cosrx sama skim1004 apa","1800898699788517653","","udahcapeeee","in","","0","0","0","https://x.com/udahcapeeee/status/1800898699788517653","1231639802438504448","udahcapeeee"
"1800858399296679976","Wed Jun 12 14:30:19 +0000 2024","0","@99leomark nyarinya di alfa apa indomaret kak?","1800898428937126308","","99leomark","in","","0","1","0","https://x.com/Diahanggita10/status/1800898428937126308","1309037709227364353","Diahanggita10"
"1800789038737285236","Wed Jun 12 14:29:18 +0000 2024","79","@maulanafikri455 di palmerah juga ada ginian serba 10 ribu!! posisinya di sebrang jakartapost sebelah gang indomaret kalo pagi jam setengah 6 pagi udah jualan jam 7an udah pada habis!","1800898173369799007","","maulanafikri455","in","Ganymede","5","7","8","https://x.com/fluffybeears/status/1800898173369799007","193204902","fluffybeears"
"1800897893047714236","Wed Jun 12 14:28:11 +0000 2024","0","mba mba indomaret ampe hapal gue mau beli apa jadi lucu deh ","1800897893047714236","","","in","","0","1","0","https://x.com/fkinggebiii12/status/1800897893047714236","1638221254447730693","fkinggebiii12"
"1800881246123540628","Wed Jun 12 14:27:39 +0000 2024","0","@10032_ udah makanya kita markir aja di indomaret lbh gedean gaji pungli drpd korporat njeng","1800897760981606636","","10032_","in","","0","1","0","https://x.com/gravelyyy/status/1800897760981606636","1712011849","gravelyyy"
"1800895811263607227","Wed Jun 12 14:22:29 +0000 2024","0","@mikaellakenzura ihhh sama aku udh menjelajahi semua alfa dan indomaret tpi ngga ada semua ","1800896457194799174","","mikaellakenzura","in","Seoul, Republic of Korea","0","1","0","https://x.com/roughpufff/status/1800896457194799174","1120883273570242560","roughpufff"
"1800895808415699044","Wed Jun 12 14:19:54 +0000 2024","0","Ampe gue ubek² itu tas kaga nemu dimsum anjir lah mayan berapa belas ribu itu 2 biji :) maaf ya mba kasir indomaret stasiun grogol tapi saya ga ikhlas biar berapa belas ribu doang jg :) Mana ga dikasih struk jg tiap beli kesitu :)","1800895808415699044","","","in","ini loc. ","0","1","0","https://x.com/antaresyya/status/1800895808415699044","1211289445212676098","antaresyya"
"1800895347503632554","Wed Jun 12 14:18:04 +0000 2024","0","Tadi balik kerja beli nasi sama dimsum di indomaret stasiun grogol. Nyampe rumah langsung rebahan udah aja ga ngecek² tas lagi. Eh pas buka tas baru nyadar anjir yg dikasih tadi nasi doang dimsumnya kaga :) Sehat sehat dah lu mba kasir :)","1800895347503632554","","","in","ini loc. ","0","0","0","https://x.com/antaresyya/status/1800895347503632554","1211289445212676098","antaresyya"
"1800890283510694283","Wed Jun 12 14:16:30 +0000 2024","0","@reclieve @rejurnal @Ljienoiee @proftaehyung @jeongukijk @urtaebyie @minjikic @clairdekala @jqjungkook @vxanteq @ptaehvyung RES BALIK LAGI RES KETINGGALAN DUA KANTONG DI INDOMARET","1800894954891587829","","reclieve","in","kill's","0","3","0","https://x.com/killazher/status/1800894954891587829","1792449210979328000","killazher"
"1800894313314050113","Wed Jun 12 14:13:57 +0000 2024","0","besok libur enaknya jalan-jalan kemana ya hmzzz (SELAIN INDOMARET) https://t.co/1p2cT70Hv0","1800894313314050113","https://pbs.twimg.com/media/GP4P08hbUAAQQPK.jpg","","in","aslinya 6 orang","0","1","0","https://x.com/shohokumania/status/1800894313314050113","1653422643876630528","shohokumania"
"1800894176785256530","Wed Jun 12 14:13:25 +0000 2024","11","ini mah seventeen jajanan Indomaret semua bjil","1800894176785256530","","","in","","0","3","0","https://x.com/cericericerry/status/1800894176785256530","1557420799182905344","cericericerry"
"1800893966990381497","Wed Jun 12 14:12:35 +0000 2024","0","Bodo beli kopi indomaret point aja blee blee","1800893966990381497","","","in","","0","0","0","https://x.com/bbydolpin09/status/1800893966990381497","1431837708435873800","bbydolpin09"
"1800893081631486296","Wed Jun 12 14:09:04 +0000 2024","0","abis ke indomaret my hand was really full cari uang di tas (yg gada di dompet) saking clumsy-nya hapeku jatuh anjing. kasirnya judging me mbatin paling walaah mba mba mah ngopo? isin tenan","1800893081631486296","","","in","𐙚 eepiest.","0","0","0","https://x.com/eeepybara/status/1800893081631486296","1742780947207221248","eeepybara"
"1800501249399492862","Wed Jun 12 14:06:57 +0000 2024","0","@bacottetangga_ Tebak indomaret mana klo udh gede yg diparkirin?","1800892551173685376","","bacottetangga_","in","","0","0","0","https://x.com/budapest_tm/status/1800892551173685376","1079709028488404993","budapest_tm"
"1800886111570645199","Wed Jun 12 13:52:28 +0000 2024","1","@levensszay too muchh mending naik buaya sih supaya balik dari indomaret langsung gas menjelajahi dunia perairan ‍","1800888903773438118","","levensszay","in","","0","1","0","https://x.com/doveloaf/status/1800888903773438118","1771944907491749888","doveloaf"
"1800888775343755741","Wed Jun 12 13:51:57 +0000 2024","0","Mba mba Indomaret ini??!! https://t.co/CtTtEW79P1","1800888775343755741","https://pbs.twimg.com/ext_tw_video_thumb/1800810897360949248/pu/img/0WaQB6T-g7yjUtCT.jpg","","in","FB♡🇮🇩","0","0","0","https://x.com/_guessmewho/status/1800888775343755741","1608476583068852227","_guessmewho"
"1800888314825957576","Wed Jun 12 13:50:07 +0000 2024","0","lebih suka yang di Indomaret ternyata https://t.co/gbC25vB38q","1800888314825957576","https://pbs.twimg.com/media/GP4KXolaAAAWx-w.jpg","","in","fav ur girl","0","0","0","https://x.com/itsmajwe/status/1800888314825957576","1658342266199748608","itsmajwe"
